id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
505184,,10750.0,10750.0,10672.126568784492, 36 months,13.48,364.69,C,C3,"Investment Consulting Services,  LLC",4 years,MORTGAGE,60000.0,Not Verified,Apr-2010,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=505184,"  Borrower added on 04/15/10 > My current interest rate on my credit card is 20% and I have never been late on one payment.  I even have been paying double the minimum, but I want to pay it off even faster.  This is one investment where you can get a great return with no risk.  I'm very cautious of my credit score so I always make my payments well ahead of the due date.<br/>",debt_consolidation,Help Get Rid Of High Credit Card Debt,605xx,IL,12.7,0.0,Oct-2002,690.0,694.0,4.0,,,7.0,0.0,7877.0,67.9,8.0,f,0.0,0.0,13017.6458857508,12922.63,10750.0,2267.65,0.0,0.0,0.0,Oct-2012,2833.63,Oct-2012,Mar-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60751806,,6600.0,6600.0,6600.0, 36 months,9.17,210.41,B,B2,,,MORTGAGE,60000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60751806,,credit_card,Credit card refinancing,913xx,CA,2.65,0.0,Jul-1987,775.0,779.0,1.0,,,5.0,0.0,4553.0,39.6,15.0,f,0.0,0.0,7070.4500004815,7070.45,6600.0,470.45,0.0,0.0,0.0,Jul-2016,5183.48,,Nov-2017,804.0,800.0,0.0,,1.0,Individual,,,,0.0,0.0,342209.0,,,,,,,,,,,,11500.0,,,,3.0,85552.0,2947.0,60.7,0.0,0.0,,338.0,14.0,11.0,4.0,14.0,,0.0,,0.0,1.0,1.0,1.0,8.0,0.0,3.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,356008.0,5528.0,7500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
46752255,,30000.0,30000.0,30000.0, 36 months,9.17,956.37,B,B2,Senior Director of Real Estate,10+ years,MORTGAGE,165000.0,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46752255,,credit_card,Credit card refinancing,751xx,TX,12.0,0.0,Mar-1999,670.0,674.0,0.0,57.0,,5.0,0.0,35163.0,99.1,20.0,w,0.0,0.0,34057.7535534135,34057.75,30000.0,4057.75,0.0,0.0,0.0,Jun-2017,10179.07,,Mar-2019,734.0,730.0,0.0,58.0,1.0,Individual,,,,0.0,0.0,333928.0,,,,,,,,,,,,35500.0,,,,1.0,66786.0,337.0,99.1,0.0,0.0,127.0,193.0,85.0,20.0,7.0,113.0,57.0,2.0,57.0,2.0,3.0,3.0,3.0,5.0,7.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,65.0,100.0,0.0,0.0,396043.0,50285.0,35500.0,20543.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143113936,,15000.0,15000.0,15000.0, 60 months,18.94,388.62,D,D2,Installment Loan Representative,5 years,MORTGAGE,40000.0,Source Verified,Nov-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143113936,,credit_card,Credit card refinancing,593xx,MT,25.44,0.0,Dec-1989,715.0,719.0,0.0,69.0,,20.0,0.0,6934.0,33.8,35.0,w,12793.96,12793.96,3073.7,3073.7,2206.04,867.66,0.0,0.0,0.0,Mar-2019,645.62,Apr-2019,Mar-2019,734.0,730.0,0.0,69.0,1.0,Individual,,,,0.0,0.0,91405.0,0.0,15.0,0.0,3.0,16.0,84471.0,103.0,0.0,1.0,4135.0,89.0,20500.0,2.0,0.0,1.0,4.0,4811.0,9766.0,41.5,0.0,0.0,146.0,347.0,13.0,13.0,0.0,13.0,,11.0,,1.0,3.0,3.0,4.0,5.0,29.0,5.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,97.1,0.0,0.0,0.0,102815.0,91405.0,16700.0,82315.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113164280,,3000.0,3000.0,3000.0, 36 months,13.59,101.94,C,C2,DSP,< 1 year,RENT,17846.5,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113164280,,debt_consolidation,Debt consolidation,469xx,IN,21.32,0.0,Apr-2014,670.0,674.0,0.0,,,5.0,0.0,7176.0,46.0,10.0,f,1484.02,1484.02,2036.54,2036.54,1515.98,520.56,0.0,0.0,0.0,Mar-2019,101.94,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,7176.0,1.0,0.0,0.0,0.0,32.0,0.0,,2.0,3.0,5066.0,46.0,15600.0,0.0,0.0,1.0,3.0,1435.0,134.0,97.4,0.0,0.0,39.0,38.0,4.0,4.0,0.0,38.0,,8.0,,0.0,1.0,3.0,1.0,3.0,3.0,5.0,7.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,15600.0,7176.0,5200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71032564,,8325.0,8325.0,8325.0, 36 months,26.57,337.96,F,F5,Safety/Trainer Supervisor,10+ years,RENT,47057.29,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71032564,,debt_consolidation,Debt consolidation,066xx,CT,24.2,0.0,Jan-2005,660.0,664.0,1.0,,,5.0,0.0,2045.0,97.4,8.0,f,0.0,0.0,12016.885524501202,12016.89,8325.0,3691.89,0.0,0.0,0.0,Aug-2018,2240.63,,Nov-2018,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,31418.0,0.0,3.0,2.0,2.0,7.0,29373.0,64.0,1.0,2.0,1319.0,65.0,2100.0,1.0,2.0,7.0,4.0,6284.0,55.0,97.4,0.0,0.0,133.0,14.0,7.0,7.0,0.0,7.0,,4.0,,0.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,48030.0,31418.0,2100.0,45930.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26219746,,8000.0,8000.0,8000.0, 36 months,16.99,285.19,D,D3,major gifts manager,2 years,RENT,67000.0,Source Verified,Sep-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=26219746,,debt_consolidation,Debt consolidation,922xx,CA,15.98,0.0,Jan-1991,660.0,664.0,1.0,30.0,67.0,16.0,1.0,11514.0,50.7,31.0,w,0.0,0.0,6692.31,6692.31,4401.43,1911.78,0.0,379.1,68.238,Jul-2016,285.19,,Feb-2017,584.0,580.0,0.0,,1.0,Individual,,,,0.0,0.0,34206.0,,,,,,,,,,,,22700.0,,,,10.0,2138.0,6387.0,44.9,0.0,0.0,131.0,169.0,2.0,2.0,0.0,2.0,,2.0,30.0,0.0,5.0,13.0,6.0,12.0,7.0,15.0,23.0,13.0,16.0,0.0,0.0,0.0,4.0,91.7,16.7,1.0,0.0,47971.0,34206.0,11600.0,25271.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
139816117,,35000.0,35000.0,35000.0, 36 months,8.46,1104.22,A,A5,administrator,10+ years,OWN,375000.0,Source Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139816117,,debt_consolidation,Debt consolidation,780xx,TX,14.83,2.0,May-2001,680.0,684.0,0.0,19.0,,11.0,0.0,31757.0,53.9,28.0,w,29763.65,29763.65,6608.87,6608.87,5236.35,1372.52,0.0,0.0,0.0,Mar-2019,1104.22,Apr-2019,Mar-2019,694.0,690.0,0.0,37.0,1.0,Individual,,,,0.0,4318.0,297788.0,1.0,3.0,0.0,2.0,19.0,266031.0,48.0,1.0,1.0,14228.0,52.0,58900.0,4.0,3.0,0.0,3.0,29779.0,25343.0,55.6,0.0,0.0,177.0,208.0,3.0,3.0,0.0,3.0,21.0,19.0,19.0,1.0,4.0,4.0,5.0,10.0,11.0,8.0,17.0,4.0,11.0,0.0,0.0,0.0,1.0,89.3,20.0,0.0,0.0,368984.0,297788.0,57100.0,310084.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141562926,,30000.0,30000.0,30000.0, 60 months,7.84,606.0,A,A4,"Sr. Director, Labor and Operations",10+ years,MORTGAGE,160000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141562926,,debt_consolidation,Debt consolidation,605xx,IL,11.24,0.0,Aug-1999,750.0,754.0,0.0,,,13.0,0.0,40696.0,40.9,32.0,w,27923.03,27923.03,3062.67,3062.67,2076.97,985.7,0.0,0.0,0.0,Mar-2019,606.0,Apr-2019,Mar-2019,804.0,800.0,0.0,,1.0,Individual,,,,0.0,0.0,361179.0,0.0,1.0,0.0,1.0,19.0,28339.0,,1.0,2.0,17905.0,41.0,99600.0,3.0,0.0,4.0,3.0,30098.0,45204.0,47.4,0.0,0.0,230.0,193.0,10.0,10.0,7.0,10.0,,2.0,,0.0,6.0,6.0,7.0,9.0,11.0,11.0,14.0,6.0,13.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,450812.0,69035.0,85900.0,36287.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42494720,,11575.0,11575.0,11575.0, 60 months,14.65,273.25,C,C5,Assistant Director of Special Education,3 years,OWN,67000.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=42494720,,credit_card,Credit card refinancing,395xx,MS,20.03,1.0,Oct-2000,660.0,664.0,0.0,23.0,74.0,25.0,1.0,8233.0,85.8,59.0,w,0.0,0.0,13659.5,13659.5,11575.0,2084.5,0.0,0.0,0.0,Jul-2016,9570.17,,Jan-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,259.0,319370.0,,,,,,,,,,,,9600.0,,,,10.0,12775.0,844.0,89.0,0.0,0.0,139.0,173.0,4.0,4.0,2.0,10.0,23.0,9.0,23.0,1.0,5.0,7.0,5.0,14.0,38.0,8.0,18.0,7.0,25.0,0.0,0.0,0.0,5.0,96.1,100.0,1.0,0.0,335579.0,154078.0,7700.0,155074.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41890441,,8400.0,8400.0,8400.0, 36 months,10.99,274.97,B,B4,Teacher,3 years,MORTGAGE,33000.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41890441,,credit_card,Credit card refinancing,285xx,NC,24.22,0.0,Sep-2004,685.0,689.0,0.0,,,12.0,0.0,4895.0,61.0,25.0,f,0.0,0.0,9253.8400025422,9253.84,8400.0,853.84,0.0,0.0,0.0,Apr-2016,5959.33,,Jan-2019,649.0,645.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,192138.0,,,,,,,,,,,,8000.0,,,,3.0,19213.0,2000.0,61.0,0.0,0.0,103.0,125.0,10.0,7.0,1.0,10.0,,10.0,,0.0,4.0,4.0,9.0,10.0,5.0,4.0,19.0,3.0,10.0,,0.0,0.0,3.0,96.0,25.0,0.0,0.0,192129.0,53930.0,8000.0,44929.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
79001967,,24000.0,24000.0,24000.0, 36 months,7.89,750.86,A,A5,Meeting and Event Manager,6 years,RENT,89000.0,Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79001967,,credit_card,Credit card refinancing,967xx,HI,5.81,0.0,Jun-2001,695.0,699.0,0.0,45.0,,4.0,0.0,19830.0,68.4,12.0,w,0.0,0.0,26107.379975071097,26107.38,24000.0,2107.38,0.0,0.0,0.0,Jan-2018,3069.06,,Dec-2018,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,19830.0,0.0,0.0,0.0,0.0,53.0,0.0,,0.0,1.0,15478.0,68.0,29000.0,0.0,0.0,0.0,1.0,4958.0,8070.0,71.1,0.0,0.0,99.0,178.0,23.0,23.0,1.0,69.0,45.0,,45.0,0.0,3.0,3.0,3.0,7.0,2.0,4.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,91.7,66.7,0.0,0.0,29000.0,19830.0,27900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
129673249,,9600.0,9600.0,9600.0, 36 months,15.04,332.98,C,C4,Product Owner,6 years,RENT,115000.0,Not Verified,Mar-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129673249,,credit_card,Credit card refinancing,970xx,OR,14.1,0.0,Aug-2000,690.0,694.0,0.0,59.0,,10.0,0.0,8876.0,76.5,13.0,w,0.0,0.0,10697.592242561,10697.59,9600.0,1097.59,0.0,0.0,0.0,Mar-2019,4592.83,,Mar-2019,754.0,750.0,1.0,59.0,1.0,Individual,,,,0.0,0.0,41035.0,0.0,4.0,1.0,2.0,9.0,32159.0,65.0,1.0,1.0,2799.0,69.0,11600.0,2.0,1.0,1.0,3.0,4104.0,2724.0,76.5,0.0,0.0,211.0,107.0,9.0,9.0,0.0,9.0,,9.0,,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,0.0,0.0,0.0,2.0,84.6,66.7,0.0,0.0,82614.0,41035.0,11600.0,71014.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39640735,,6000.0,6000.0,6000.0, 36 months,12.99,202.14,C,C2,Inside Sales and Customer Support,7 years,RENT,54000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39640735,,debt_consolidation,Debt consolidation,356xx,AL,12.42,0.0,Feb-2006,675.0,679.0,0.0,,,4.0,0.0,8149.0,98.2,5.0,f,0.0,0.0,6855.810001054399,6855.81,6000.0,855.81,0.0,0.0,0.0,May-2016,3845.68,,Nov-2018,519.0,515.0,0.0,,1.0,Individual,,,,0.0,0.0,22051.0,,,,,,,,,,,,8300.0,,,,3.0,5513.0,151.0,98.2,0.0,0.0,36.0,107.0,5.0,5.0,0.0,5.0,,16.0,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,26677.0,22051.0,8300.0,18377.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
86932430,,2400.0,2400.0,2400.0, 36 months,16.99,85.56,D,D1,Manufacturing ,1 year,MORTGAGE,55000.0,Source Verified,Aug-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=86932430,,debt_consolidation,Debt consolidation,435xx,OH,10.91,0.0,Oct-2003,745.0,749.0,0.0,,,6.0,0.0,9708.0,37.2,20.0,w,0.0,0.0,2950.7770169412,2950.78,2400.0,550.78,0.0,0.0,0.0,May-2018,1244.11,,May-2018,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,85252.0,0.0,1.0,1.0,1.0,12.0,15512.0,87.0,0.0,2.0,82.0,57.0,26100.0,0.0,4.0,4.0,3.0,14209.0,7918.0,1.0,0.0,0.0,154.0,143.0,13.0,12.0,1.0,13.0,,12.0,,0.0,1.0,3.0,1.0,3.0,4.0,4.0,15.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,108710.0,25220.0,8000.0,17810.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
125861475,,4000.0,4000.0,4000.0, 36 months,9.44,128.02,B,B1,Grant Writer,1 year,RENT,75000.0,Not Verified,Dec-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=125861475,,credit_card,Credit card refinancing,946xx,CA,24.99,0.0,May-2001,755.0,759.0,1.0,,,22.0,0.0,18371.0,15.1,33.0,w,2469.16,2469.16,1915.06,1915.06,1530.84,384.22,0.0,0.0,0.0,Mar-2019,128.02,Apr-2019,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,153653.0,0.0,10.0,0.0,2.0,18.0,135282.0,106.0,1.0,3.0,16377.0,62.0,122000.0,2.0,0.0,1.0,5.0,6984.0,102829.0,15.2,0.0,0.0,141.0,199.0,10.0,10.0,0.0,10.0,,4.0,,0.0,3.0,3.0,11.0,13.0,19.0,12.0,14.0,3.0,22.0,0.0,0.0,0.0,1.0,100.0,9.1,0.0,0.0,249413.0,153653.0,121200.0,127413.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
73192366,,18000.0,18000.0,18000.0, 60 months,14.46,423.14,C,C4,Director fo Development and Alumni Rel,4 years,RENT,102000.0,Source Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73192366,,credit_card,Credit card refinancing,168xx,PA,11.14,3.0,Oct-2000,675.0,679.0,1.0,14.0,,9.0,0.0,30241.0,60.8,21.0,w,0.0,0.0,22457.919579952002,22457.92,18000.0,4457.92,0.0,0.0,0.0,Mar-2018,12796.93,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,30241.0,1.0,0.0,0.0,0.0,66.0,0.0,,2.0,2.0,12850.0,61.0,49700.0,0.0,0.0,1.0,2.0,3780.0,16857.0,61.2,0.0,0.0,172.0,184.0,4.0,4.0,1.0,7.0,,4.0,18.0,0.0,4.0,7.0,5.0,8.0,5.0,9.0,15.0,7.0,9.0,0.0,0.0,0.0,2.0,85.7,40.0,0.0,0.0,49700.0,30241.0,43500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
267995,,3200.0,3200.0,2799.99231747945, 36 months,12.61,107.23,D,D1,Franchise Tax Board,10+ years,MORTGAGE,77712.0,Not Verified,Mar-2008,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=267995,I am looking to reduce my credit card debt.  With your assistance I will be able to pay off 3 credits cards.  The reduced interest rate and lower monthly payments will permit me to pay off my account sooner.  I am a very responsible and hard working person.  I have a good job and have worked with this agency for over 18 years.  I am a single parent who purchased my first home 2 years ago and have occured some unexpected expenses that I have paid for on credit cards.  I can assure you that I honor all my debts.  Thank you for taking the time to read my request.  If you decide to lend me a loan you will not be disappointed and please know that I truly appreciate your kindness and assistance.  Thank you for taking the time to read my message.,credit_card,Refinancing Credit Cards,958xx,CA,16.72,0.0,Nov-1979,665.0,669.0,4.0,0.0,0.0,14.0,0.0,80837.0,58.0,35.0,f,0.0,0.0,1930.14,1688.51,1443.2,477.76,0.0,9.18,0.0,Sep-2009,107.23,Feb-2010,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
2635714,,30800.0,30800.0,30600.0, 60 months,24.83,900.96,G,G2,Boston University,< 1 year,MORTGAGE,170000.0,Verified,Jan-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2635714,  Borrower added on 12/24/12 > My business has been in operation for over a year with two contracts awarded. Several large bids have been submitted. Winning any of them will require office space and new hires.<br>,small_business,Business Expansion,017xx,MA,22.21,0.0,Aug-1979,660.0,664.0,6.0,,,22.0,0.0,149626.0,67.5,36.0,f,0.0,0.0,24144.98,23988.26,7663.27,13048.54,0.0,3433.17,616.1220000111,Dec-2014,900.96,,Oct-2016,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,735474.0,,,,,,,,,,,,174200.0,,,,7.0,33431.0,9677.0,81.6,0.0,0.0,164.0,398.0,5.0,2.0,4.0,5.0,,2.0,,0.0,9.0,14.0,9.0,13.0,7.0,16.0,23.0,14.0,22.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,772180.0,212889.0,52700.0,45785.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
14660834,,1000.0,1000.0,1000.0, 36 months,14.16,34.26,C,C2,Engineering Technician,4 years,MORTGAGE,62000.0,Not Verified,Apr-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=14660834,,major_purchase,Major purchase,275xx,NC,9.19,0.0,Jun-1991,675.0,679.0,1.0,50.0,,8.0,0.0,3568.0,33.7,26.0,f,0.0,0.0,308.34,308.34,211.95,96.39,0.0,0.0,0.0,Jan-2015,34.26,,Oct-2014,674.0,670.0,0.0,50.0,1.0,Individual,,,,0.0,2340.0,23536.0,,,,,,,,,,,,10600.0,,,,4.0,3362.0,861.0,76.1,0.0,0.0,117.0,274.0,13.0,11.0,4.0,16.0,,4.0,,2.0,1.0,2.0,2.0,3.0,8.0,7.0,14.0,2.0,8.0,0.0,0.0,0.0,1.0,92.3,50.0,0.0,0.0,33085.0,23536.0,3600.0,22485.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143708784,,15000.0,15000.0,15000.0, 36 months,10.72,489.1,B,B2,Co2 officer,10+ years,MORTGAGE,70000.0,Not Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143708784,,credit_card,Credit card refinancing,187xx,PA,28.68,0.0,Oct-2002,710.0,714.0,0.0,52.0,,8.0,0.0,15720.0,69.0,26.0,w,13925.15,13925.15,1458.37,1458.37,1074.85,383.52,0.0,0.0,0.0,Mar-2019,489.1,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,88057.0,0.0,3.0,0.0,3.0,17.0,48553.0,70.0,1.0,1.0,9666.0,69.0,22850.0,0.0,1.0,2.0,4.0,11007.0,7500.0,93.0,0.0,0.0,158.0,161.0,11.0,11.0,2.0,11.0,,1.0,59.0,0.0,2.0,4.0,6.0,6.0,13.0,4.0,11.0,3.0,8.0,,0.0,0.0,1.0,88.0,100.0,0.0,0.0,127264.0,64273.0,15000.0,69414.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131268157,,5000.0,5000.0,5000.0, 36 months,10.41,162.31,B,B3,Anesthesia Tech,2 years,RENT,36000.0,Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131268157,,credit_card,Credit card refinancing,490xx,MI,34.37,0.0,Feb-2011,665.0,669.0,0.0,59.0,,13.0,0.0,6693.0,47.8,20.0,w,3635.54,3635.54,1782.52,1782.52,1364.46,418.06,0.0,0.0,0.0,Mar-2019,162.31,Apr-2019,Mar-2019,624.0,620.0,0.0,,1.0,Individual,,,,0.0,64.0,95564.0,0.0,2.0,0.0,0.0,25.0,28346.0,64.0,3.0,5.0,2413.0,60.0,14000.0,1.0,2.0,1.0,6.0,7351.0,1222.0,83.3,0.0,0.0,86.0,85.0,7.0,7.0,1.0,8.0,,11.0,,0.0,4.0,5.0,5.0,6.0,5.0,10.0,14.0,5.0,13.0,0.0,0.0,0.0,4.0,90.0,60.0,0.0,0.0,119300.0,35039.0,7300.0,44423.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
3726288,,4000.0,4000.0,3925.0, 36 months,19.72,148.09,D,D5,Prominent Leads LLC,1 year,RENT,25000.0,Not Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3726288,  Borrower added on 03/13/13 > Debt Consolidation<br><br> Borrower added on 03/13/13 > Debt Consolidation<br>,debt_consolidation,LOAN1,926xx,CA,3.41,0.0,Oct-2009,680.0,684.0,1.0,,,2.0,0.0,2628.0,84.8,4.0,f,0.0,0.0,4956.8104068804,4863.87,4000.0,956.81,0.0,0.0,0.0,Sep-2014,2441.67,,Mar-2019,584.0,580.0,0.0,,1.0,Individual,,,,0.0,0.0,2628.0,,,,,,,,,,,,3100.0,,,,1.0,1314.0,472.0,84.8,0.0,0.0,,41.0,15.0,15.0,0.0,15.0,,3.0,,0.0,2.0,2.0,2.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,3100.0,2628.0,3100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
